기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
20222,D,발달상권,3120204,르네상스호텔사거리,CS300002,편의점,2327270919,351542,1874507322,452763597,336781898,390123090,382166838,367707376,397728120,239311107,213452490,323839444,425473140,364799984,340168089,514889342,358100920,1553279228,699582798,16565150,497495257,702556673,615140405,319311245,101793296,292836,58706,55499,61241,58930,57298,59868,30959,27747,35246,78590,69028,57259,67392,44027,237208,107175,3152,82706,111311,87625,44919,14668,203786,444848,11680,강남구,11680640,역삼1동,160960,2044600,1053477,991123,161307,390500,537069,434491,267134,254101,284047,452211,389694,380097,361716,176833,325356,349737,335476,332175,327554,203995,170306,1595,712,883,107,316,509,318,182,163,53,116,235,151,81,76,54,200,274,167,101,87,1127,0,1127,3950805.0,8.0,1790026304.0,354137379.0,217919661.0,155205039.0,174329144.0,308034810.0,88538680.0,49387756.0,374178020.0,68295815.0,41471,20644,20827,102,8167,11056,10671,10081,1394,54,5016,7567,4988,2062,957,48,3151,3489,5683,8019,437
20222,A,골목상권,3110997,대청초등학교,CS300002,편의점,3062317268,484752,2126539660,935777608,414447848,420364755,428594155,409975931,453156971,501939525,433838083,409676046,428749937,355180441,360433960,789776925,718499959,2052437465,982389542,46109665,679237677,814478951,708600199,526017245,260383269,341746,143006,66398,68138,69020,67113,71077,74364,68642,53808,77760,60798,62004,122921,107461,314334,168104,13113,117485,126746,103842,80974,40276,207481,443569,11680,강남구,11680730,일원1동,236964,2012571,975475,1037097,301418,266684,321272,323405,310363,489428,531875,419172,234929,229105,330104,267386,291432,291402,287898,286459,286719,281973,286689,7187,3566,3621,1042,1264,1174,1052,1114,1541,566,637,592,515,547,709,476,627,582,537,567,832,3441,0,3441,3135357.0,7.0,7111260999.0,1642914131.0,888063639.0,555360381.0,815115871.0,1251073315.0,312328636.0,205634012.0,1139153125.0,301617889.0,1724,959,765,4,230,291,391,383,425,2,111,162,200,210,274,2,119,129,191,173,151
20222,A,골목상권,3110999,윗방죽마을공원,CS300002,편의점,1384943012,183580,964488319,420454693,176808088,184867135,203214895,190601741,208996460,207676032,212778661,174128396,176628992,159339536,153684965,358395754,362765369,865808889,457377918,2650899,255389521,476058420,258216420,235646176,95225369,127860,55720,24552,24629,26262,25247,27170,26992,28728,21396,26520,23958,21750,45867,44089,116045,63692,548,37081,68518,33617,28280,11689,209190,441356,11680,강남구,11680700,세곡동,239797,151319,71663,79656,23012,22584,38687,27398,17585,22053,42957,30815,15972,15930,24078,21567,21798,21763,21883,21739,21714,21413,21010,3223,1492,1731,168,715,1000,472,304,564,95,257,458,252,181,249,73,458,542,220,123,315,2418,0,2418,3614875.0,7.0,798255194.0,201956825.0,98578567.0,62035024.0,109328528.0,147224773.0,28630487.0,23125167.0,90524624.0,36851199.0,268,130,138,2,19,43,44,83,77,1,12,27,27,39,24,1,7,16,17,44,53
20222,D,발달상권,3120193,도산공원교차로,CS300002,편의점,1677495545,250483,1403983252,273512293,275697937,292718050,281903900,280655818,273007547,151482932,122029361,113885219,366702403,351912207,310779372,363425935,170790409,939677431,484125436,8819730,260727570,536792934,357244516,163022501,97195615,213073,37410,41114,45007,42828,42203,41921,21358,16052,13816,62299,60123,45125,47997,21123,145740,84227,2475,52575,88654,47181,24804,14278,202968,446898,11680,강남구,11680545,압구정동,185023,776768,387641,389128,57163,157371,207581,169580,93151,91924,93408,153010,155660,154576,154526,65588,115440,127101,123441,123445,124529,91018,71796,1184,561,623,125,177,217,210,160,295,58,97,101,110,70,125,67,80,116,100,90,170,596,0,596,3265276.0,7.0,1019509440.0,236382938.0,126614762.0,82492291.0,116572859.0,181929988.0,42722001.0,30533282.0,158248426.0,44012893.0,6384,3798,2586,15,1278,1918,1493,983,697,6,466,1071,1021,696,538,9,812,847,472,287,159
20222,D,발달상권,3120200,학동사거리,CS300002,편의점,3607594513,505804,2656544921,951049592,488332895,549280792,520496682,518036518,580398034,543223360,407826232,411720018,599398828,596222355,572156709,837318491,590778112,2104473511,1129670282,23293990,779269433,1067238530,699873366,435245386,229223087,377109,128695,68180,78042,74132,75364,81391,74730,53965,49741,100337,95769,79572,108738,71647,300199,182598,5714,134440,163034,93591,57666,28351,203460,447067,11680,강남구,11680565,청담동,266597,1454885,677971,776913,89713,350748,412573,282932,165584,153335,148049,251937,293812,299350,327307,134431,196587,224807,222579,223136,231143,206586,150044,976,427,549,88,166,208,160,125,229,48,59,79,77,62,102,40,107,129,83,63,127,565,0,565,3402858.0,7.0,1006064987.0,234042223.0,125570404.0,82627365.0,114846472.0,179655969.0,42601111.0,30605275.0,152498700.0,43617468.0,9363,3808,5555,26,2868,3075,1848,1005,541,9,654,1122,937,687,399,17,2214,1953,911,318,142
20222,D,발달상권,3120210,선릉역,CS300002,편의점,10487262780,1779037,8326015575,2161247205,1588221151,1720759251,1643646661,1667509846,1705878666,1223266195,937981010,1036761116,2113765135,1741337290,1410974411,2536281595,1648143233,6342799468,3384017815,158478137,2009946727,3198687585,2257571057,1347267807,754865961,1430225,348812,274377,300627,280792,284863,289566,197578,151234,127750,446140,342043,253292,389609,220203,1082418,629126,52599,400544,533048,371544,241622,112179,204364,445017,11680,강남구,11680630,대치4동,360434,5284518,2664241,2620277,591546,952004,1267967,1084682,716550,671772,821328,1107858,939509,918381,992046,505397,812612,870220,840666,835243,828041,589044,508691,4780,2264,2516,332,934,1309,900,630,675,155,372,615,448,336,338,177,562,694,452,294,337,3339,0,3339,3481614.0,7.0,4218890942.0,1009179415.0,524329890.0,339719399.0,455620191.0,697476227.0,167400169.0,135294522.0,708846449.0,181024680.0,48780,26797,21983,117,11358,13636,11065,7952,4652,54,5356,8026,6479,4158,2724,63,6002,5610,4586,3794,1928
20222,D,발달상권,3120195,성수대교남단,CS300002,편의점,678068299,109932,528507477,149560822,98514389,109919002,106367440,107940062,105766584,85400920,64159902,52600065,132982361,128636672,123842431,147866922,92139848,411235232,222144466,5165218,165285358,230010249,140597496,58562787,33758586,85501,24431,16216,17701,17635,17609,16340,14370,10061,5035,23895,24300,22734,24076,9892,62933,42388,1645,34241,35075,19781,9933,4645,203046,447576,11680,강남구,11680545,압구정동,126830,956749,426749,530000,101658,224280,224127,172300,107039,127345,126029,157969,171582,182020,214709,104439,129886,141655,141064,141671,150659,141813,109999,444,233,211,59,65,73,87,60,100,36,32,36,44,35,50,23,33,37,43,25,50,224,0,224,3256289.0,7.0,813650624.0,171831085.0,102255984.0,69028689.0,88290006.0,148552173.0,42093747.0,22711830.0,136426585.0,32460525.0,5611,2685,2926,39,1393,2394,1102,426,257,15,487,1194,634,208,147,24,906,1200,468,218,110
20222,A,골목상권,3110965,언주역 6번,CS300002,편의점,610802150,77990,469563020,141239130,92491239,96314114,97029033,87595628,96133006,70636616,70602514,82960063,89057362,77628029,82778631,159870844,118507221,364373759,226025433,1474101,120072120,189992973,160547258,86457369,31855372,61585,16405,12428,12766,12296,11724,12371,8368,8037,8380,14237,13024,11744,18000,12605,50805,26498,393,17233,23739,19780,11183,4975,203346,445193,11680,강남구,11680640,역삼1동,65108,898457,450754,447702,50726,201647,263973,183921,98109,100082,170074,198707,144981,142170,150488,92037,135071,141673,137851,136505,134133,106677,106549,2245,1052,1193,160,455,691,392,234,313,76,196,330,184,136,130,84,259,361,208,98,183,1500,0,1500,3218797.0,7.0,1570369626.0,384884388.0,197558896.0,131647118.0,173223525.0,273184829.0,59808544.0,53455283.0,225809445.0,70797598.0,1139,788,351,1,174,379,378,142,65,1,104,276,284,74,49,0,70,103,94,68,16
20222,D,발달상권,3120218,코엑스,CS300002,편의점,937873308,203314,779938293,157935015,148114887,150737086,157870573,169654726,153561021,88510037,69424978,557932,246455351,223863162,195750865,219510888,51735110,517983613,322311591,5731858,192118996,278602337,209478449,119278003,35085563,167260,36054,31473,33412,34297,35217,32861,19968,16086,96,58506,50813,43275,42152,8472,110018,84000,1899,50205,68098,43199,23299,7317,205226,445856,11680,강남구,11680580,삼성1동,145396,48615,24126,24489,3289,10093,13424,11002,6195,4613,2964,8910,11532,11878,10474,2859,6572,7142,7555,7923,7781,6319,5324,28,15,13,2,4,2,4,8,8,0,2,1,2,4,6,2,2,1,2,4,2,17,0,17,7010917.0,10.0,,,,,,,,,,,290,54,236,0,116,103,58,13,0,0,13,16,16,9,0,0,103,87,42,4,0
20222,A,골목상권,3110981,국악고교사거리,CS300002,편의점,941990219,140456,690931820,251058399,135479812,136991016,139600221,133263514,145597257,133352286,117706113,110935917,161449990,111841599,124355461,240560012,192847240,650207920,271970711,22408046,119696625,217857675,253541750,226630143,82044394,103901,36555,21130,21099,20172,20730,20770,19015,17540,14368,26068,19333,21316,33685,25686,91565,46923,6857,21574,33237,36683,29347,10791,204328,441797,11680,강남구,11680690,개포4동,67409,426501,209021,217480,67438,58276,76793,78921,72072,73002,104880,84771,53427,53206,74493,55724,62909,62458,62262,61406,60953,57340,59172,2118,1057,1061,303,333,373,344,391,374,162,185,183,168,189,170,141,148,190,176,202,204,907,0,907,3081543.0,7.0,895864770.0,207906896.0,111935813.0,67391314.0,103996115.0,160762137.0,37681337.0,25976200.0,141540050.0,38674908.0,361,216,145,2,57,77,110,81,34,0,27,36,72,56,25,2,30,41,38,25,9
20222,A,골목상권,3110992,도곡초등학교,CS300002,편의점,1330810917,254584,905219256,425591661,175613046,180108639,180268521,170822793,198406257,232934361,192657300,165412963,164899898,152472208,174285182,371431173,302309493,776773452,544860542,81779776,183749854,274430694,425643836,278489921,77539913,173710,80874,34194,34466,34773,32663,37614,43728,37146,22899,32034,34073,36215,77517,51846,137585,115888,28354,33445,41865,79327,56890,13592,205007,444509,11680,강남구,11680630,대치4동,138866,1920712,914008,1006704,654510,225905,206313,347966,258152,227865,515428,367130,202041,221394,361415,253302,264981,262427,261572,261513,265664,304918,299639,7894,3676,4218,1431,1250,1132,1562,1292,1227,754,628,517,630,619,528,677,622,615,932,673,699,3681,0,3681,4023815.0,8.0,3923283050.0,937593874.0,478638464.0,275807739.0,431995113.0,651824652.0,129811783.0,117895983.0,725606753.0,174108689.0,2179,1144,1035,3,269,440,484,524,459,1,108,253,258,260,264,2,161,187,226,264,195
20222,D,발달상권,3120213,삼성중앙역,CS300002,편의점,3000027396,436616,2329091259,670936137,444982067,477657288,470180917,471578559,464692428,364848763,306087374,337863778,439057873,476738449,402713022,736300800,607353474,1958125401,800080731,14071620,552317561,919137088,727092719,380272507,165314629,345818,90798,66525,72166,68488,69800,68839,48962,41836,38560,77095,76834,63499,103314,77314,288738,126409,3758,97008,136898,100492,55460,21528,204752,445788,11680,강남구,11680590,삼성2동,228925,2375169,1186557,1188611,193791,415212,605489,536923,310874,312880,421584,487958,397447,393031,429951,245196,354274,371715,366306,369216,363064,284351,266242,4143,2023,2120,429,753,864,708,594,795,245,360,405,359,293,361,184,393,459,349,301,434,2324,0,2324,3572474.0,7.0,2974273769.0,691374043.0,367205851.0,225232579.0,334278704.0,515727015.0,116902321.0,89904719.0,505559308.0,128089229.0,8521,5150,3371,50,1869,2485,1911,1070,1136,12,830,1515,1305,716,772,38,1039,970,606,354,364
20222,U,관광특구,3001496,강남 마이스 관광특구,CS300002,편의점,2085469626,402209,1680691119,404778507,307061340,337399044,337717653,365961602,332551480,236158396,168620111,47203668,491852032,433274839,417663775,483890249,211585063,1086601028,702888115,13633453,393405717,589785749,447328059,247893775,97442393,326425,75784,61095,65397,66634,68257,65042,42402,33382,5819,115153,90025,83767,81765,25680,217870,160179,3735,95141,131189,87002,44883,16097,205282,445736,11680,강남구,11680580,삼성1동,237892,107600,53897,53703,7472,22427,30117,24129,13416,10040,6564,20643,25376,25869,22814,6334,15053,16396,17021,17690,17337,13132,10973,29,16,13,2,4,2,4,9,8,0,2,1,2,5,6,2,2,1,2,4,2,18,0,18,7010917.0,10.0,,,,,,,,,,,15904,8904,7000,59,3513,6185,4248,1596,303,25,1160,3361,2887,1246,225,34,2353,2824,1361,350,78
20222,D,발달상권,3120208,청담사거리(청담동명품거리),CS300002,편의점,3645758951,540930,2747447006,898311945,497150213,555842061,538781318,559040168,596633246,491303484,407008461,350673384,717784965,737594400,549869851,744134746,545701605,2106846210,1195135253,14422197,789974024,979605063,748668808,520921328,248390041,408676,132254,74439,83717,80962,82315,87243,74702,57552,42485,125537,123585,86390,100694,62239,313686,201698,3393,142923,156517,102742,72032,37777,204217,447261,11680,강남구,11680565,청담동,331337,1594279,719521,874758,159290,286914,367179,314189,215718,250988,295445,324684,261852,262157,286731,163408,222367,240732,236537,238205,243292,222449,190697,3501,1584,1917,373,504,586,624,510,904,184,208,269,296,228,399,189,296,317,328,282,505,1999,0,1999,4085253.0,8.0,1972996589.0,440573103.0,249484368.0,159234637.0,215124166.0,348672929.0,93682617.0,57786228.0,325496524.0,82942017.0,11437,5280,6157,43,3488,4035,2275,1044,552,17,1116,1816,1308,628,395,26,2372,2219,967,416,157
20222,D,발달상권,3120220,대치역,CS300002,편의점,744922576,187629,532907342,212015234,104988345,102785714,109775136,102132536,113225611,118964335,93050899,30821319,144023146,108368913,123345102,206855984,131508112,415171307,329751269,81185356,103017532,103567863,228928451,165708194,62515180,134765,52864,26832,27615,27107,25706,27505,30600,22264,5711,35710,29277,33538,54731,28662,94218,93411,30212,27173,22576,55000,41694,10974,205508,443861,11680,강남구,11680600,대치1동,163253,486966,229315,257653,194991,38027,37477,86743,59536,70193,49906,83673,77150,94838,129323,52076,68833,68649,66556,67834,69248,77694,68155,1297,634,663,375,145,80,315,207,175,191,69,35,139,111,89,184,76,45,176,96,86,391,0,391,6241887.0,9.0,438625881.0,90538180.0,53407695.0,30295111.0,45911875.0,77061769.0,18038756.0,11265312.0,94336791.0,17770392.0,5716,3394,2322,26,1854,2307,1022,333,174,2,774,1495,752,234,137,24,1080,812,270,99,37
20222,A,골목상권,3110961,언주역 3번,CS300002,편의점,738961705,103746,573897577,165064128,113084260,117243800,115131633,116701359,111736525,82683386,82380742,77443876,107994200,125899324,115193199,192538886,119892220,396016926,253644381,394171,128144698,265837823,170707451,59857521,24719639,83385,20361,16724,16916,16695,16455,16595,10457,9904,8466,19917,21013,17256,23064,14030,60249,36874,119,21779,38178,25232,7969,3845,203028,445716,11680,강남구,11680531,논현2동,63031,916220,467400,448820,85019,166830,228680,188045,116293,131352,199884,199736,139753,137446,144364,95039,139237,144308,141570,140570,139363,109321,101852,2120,980,1140,176,422,563,364,255,340,78,180,263,182,124,153,98,242,300,182,131,187,1314,0,1314,3318129.0,7.0,1444220522.0,345201563.0,182136257.0,119607901.0,162374754.0,253744669.0,59004967.0,46363053.0,211519569.0,64267789.0,962,673,289,5,172,286,248,140,111,3,97,184,187,112,90,2,75,102,61,28,21
20222,D,발달상권,3120203,강남구청역,CS300002,편의점,3158852310,502077,2484756795,674095515,460393041,506228193,496673944,507979016,513482601,371432613,302662902,290605484,553067049,533867344,445724242,754145042,581443149,1897934760,1034309808,47270783,620171856,945774286,682346933,453892637,182788071,399340,102737,74141,82743,80247,79890,82319,56677,46060,35332,102718,97112,78752,113000,75163,301054,181299,13250,124301,152244,99095,66827,26633,203597,446308,11680,강남구,11680531,논현2동,173252,1880386,954186,926200,170539,372705,473123,396897,241616,225506,289282,373156,328347,334533,367959,187111,287412,309278,298788,296913,294771,210800,182425,1522,713,809,147,292,382,251,204,246,66,136,170,111,112,118,81,156,212,140,92,128,920,0,920,3950137.0,8.0,1470778245.0,329245525.0,182485973.0,118566705.0,160296958.0,257034886.0,65902964.0,43337142.0,253366640.0,60541452.0,7726,4602,3124,27,1589,2070,1890,1381,769,8,650,1218,1293,882,551,19,939,852,597,499,218
20222,D,발달상권,3120188,압구정역,CS300002,편의점,2127266646,395474,1621441902,505824744,292678798,342285399,326496528,310675065,349306112,302952661,202872083,127977933,422775499,358276295,371648452,533841070,312747397,1218456586,810306153,55449645,463061980,550032100,498322225,320160161,141736625,302269,93205,56982,62873,60299,57576,64539,56082,37123,17275,87726,73076,71174,99307,46916,215419,171094,18228,100168,106333,85637,55031,21115,202482,447331,11680,강남구,11680510,신사동,251746,2110260,930997,1179263,322141,347459,432417,409089,275462,323692,228358,394709,406238,425919,470764,184273,304952,328576,315357,314755,332419,283911,230289,1129,540,589,157,157,213,198,140,264,83,79,97,92,68,121,74,78,116,106,72,143,598,0,598,3837465.0,8.0,1170392552.0,255344142.0,144885889.0,96324401.0,128681691.0,209264501.0,54262408.0,33378458.0,200618712.0,47632350.0,8579,3750,4829,134,2204,2146,1550,1314,1231,47,698,969,897,556,583,87,1506,1177,653,758,648
20222,A,골목상권,3110977,논현로18길,CS300002,편의점,394578280,51441,285510351,109067929,57886315,57310310,50164985,58382690,61766051,58985122,50082807,32977969,66607626,55066970,58681954,105726690,75517071,258328583,106545107,4022989,52630742,123885627,82589067,64854240,36891021,38969,12472,7863,7744,7414,7893,8055,6629,5843,3609,9146,8673,7414,13332,9267,34640,14078,936,9143,16307,9969,8367,3994,204154,442000,11680,강남구,11680690,개포4동,17288,155284,76458,78825,17047,23957,31954,30057,25705,26564,36696,32176,21657,20470,25431,18853,23206,23272,23179,22861,22956,19771,20035,691,336,355,81,99,148,96,117,150,38,55,76,52,49,66,43,44,72,44,68,84,340,0,340,2809700.0,6.0,275630230.0,75667911.0,33715620.0,20115779.0,36547173.0,45265291.0,9817215.0,8627406.0,33671492.0,12202343.0,148,102,46,0,22,32,45,29,20,0,14,20,33,20,15,0,8,12,12,9,5
20222,D,발달상권,3120187,신논현역,CS300002,편의점,8100872843,1354259,6037631846,2063240997,1137719542,1216072807,1199075089,1186759473,1298004935,1178487636,884753361,1237585364,1464537024,1001553080,1005830144,1845963506,1545403725,5065470413,2846470234,78156359,2432982769,2737989972,1497861231,827790944,337159372,1022101,332158,190135,208359,204311,202191,217105,191579,140579,169658,294465,192175,180239,297433,220289,822527,513580,18565,457422,457049,220978,128591,53503,202235,445062,11680,강남구,11680521,논현1동,382392,3688150,1852090,1836059,274461,1025077,967319,661619,376427,383247,576765,693944,588072,620551,798257,410558,526311,559092,550615,549770,577989,512471,411904,5512,2640,2872,281,1241,1410,895,649,1036,134,504,686,488,347,481,147,737,724,407,302,555,3959,0,3959,3167104.0,7.0,3373530633.0,819432227.0,432751112.0,274407309.0,381406362.0,560072039.0,139965647.0,114628865.0,496895434.0,153971638.0,13076,7778,5298,64,3624,3962,2984,1673,769,27,1516,2302,2121,1247,565,37,2108,1660,863,426,204
20222,D,발달상권,3120196,서울세관,CS300002,편의점,1882814655,238775,1567917334,314897321,295439300,329867553,313283196,306700314,322626971,179578512,135318809,184069801,340651342,305338408,236440002,558598800,257716302,1311210263,534163691,6860165,335199448,579357699,328026832,191772573,404157238,200236,38539,39556,42338,39520,39025,39797,21530,17009,19017,62915,50402,32275,46627,27539,152201,83461,1650,58429,88759,45261,22480,19081,203125,446206,11680,강남구,11680531,논현2동,185480,734864,380723,354140,58089,135411,190344,162396,92487,96136,132044,155486,125300,124242,126502,71292,111798,119870,116496,115894,115395,82654,72756,1453,699,754,109,189,275,280,232,368,51,87,140,139,123,159,58,102,135,141,109,209,940,0,940,3429613.0,7.0,401199127.0,107058927.0,50112194.0,32455221.0,50525695.0,67225716.0,15302790.0,13311988.0,47246913.0,17959683.0,9664,5880,3784,15,1699,2887,2578,1611,874,2,596,1519,1718,1320,725,13,1103,1368,860,291,149
